0.0047193,0.0056561,-0.027787,0,-0.1601,-0.2,-0.00049963,39.6,0,-0.0029806,-0.021544,-0.0011846,2.93,7.355,0.042393,0.00049954,0.08,0.93,1.99,59.7
0.006157,-0.00034945,0.013324,0.0072871,0.2655,0.2,0.0015516,40,0.0041408,-8.9107e-06,0.021601,0.0028402,2.92,7.1261,0.037906,0.00053494,0.12,0.91,1.99,60.9
-0.0052873,-0.0037518,0.012716,0.01135,0.4332,0.2,0.0020473,39.9,0.0041237,0.0029895,-0.0092832,-0.0013626,3,7.2834,0.013132,-0.00049927,0.01,0.92,1.89,60.4
0.0044667,0.005099,-0.0089382,0.0061348,0.2465,-0.2,0.0015993,40,0.0041068,-0.0029985,0.0030912,-0.0018307,2.98,7.3356,-0.0037997,-0.00099929,0.05,0.95,1.9,57.5
0.0027368,0.0035837,0.021828,0.0091303,0.8338,0,0.0046059,40.2,0,0.0029985,0.0030912,0.00070859,2.9,7.4319,0.04598,3.5706e-05,0.21,1.07,1.97,60.6
0.0043002,0.00069534,0.0062149,0.012048,0.4932,0.2,0.00063606,40.2,0.00409,0.0029985,0.0030627,0.0016529,3,7.4031,0.019871,-0.00039284,0.12,0.93,1.85,66.9
0.0047035,0.009586,-0.012677,0.0029913,-0.0115,-0.3,0.00075921,40.3,0.0040733,-8.9641e-06,-0.0030911,0.00058618,2.99,7.3702,-0.00042781,0.00021429,0.21,1,1.85,61.9
0.00055462,0.0051502,0.027589,-0.0039891,-0.595,0,0.0023798,40.2,0.0040568,-0.0059791,-9.352e-06,-0.00018094,3.02,7.3865,-0.014945,0.00021425,0.46,1,1.82,60.1
0.0035091,0.0035163,-0.0067468,0.0019947,0.1566,-0.2,0.0020404,40.2,0,0.0029895,0.0030256,-0.00064902,3.49,7.4018,0.027278,-0.00042854,0.04,0.51,1.34,62
0.006798,-0.0018543,-0.0093298,0.0099216,0.3213,0.1,0.0029477,40.2,0.0040404,0,-3.6732e-05,-0.0015847,3.48,7.4748,0.026004,-0.0006789,0.09,0.6,1.36,59.8
0.005463,-0.00058628,0.027119,0.0068856,0.4844,0,0.0035851,40.3,0,0.0029895,0.0029532,0.0022275,3.5,7.4838,0.0024678,3.5743e-05,0.14,0.61,1.33,64
0.0020844,0.0074009,-0.019485,0.0048904,-0.0125,0.2,-0.00048892,40.2,0.0040242,-0.0029895,-0.0060149,-0.00058852,3.48,7.3914,-0.0056299,0,0.26,0.64,1.36,63.7
0.0078888,0.011863,0.0076925,-0.0019519,-0.2851,-0.2,0.0018497,40,0.004008,-0.0029895,0.0088538,5.642e-05,3.38,7.3072,0.021119,-0.00046476,0.43,0.75,1.47,58.6
0.0035902,0.0032545,0.023887,0.0087571,0.4526,0.1,0.0021942,39.5,0,0.0059791,-0.0030496,0.00063899,3.48,7.3796,0.030277,0.00064345,0.31,0.69,1.35,61.3
0.0040917,0.0069995,0.0021286,0.0067628,0.2052,-0.2,0.0046165,40.3,0,-0.0029895,-0.0029709,-0.00064418,3.48,7.5066,0.012221,-0.00050043,0.3,0.67,1.35,61.8
0.0050781,0.0035051,-0.028788,0,-0.3098,0,0.0024903,40.2,0.003992,-0.0029895,0.0085748,-0.00087393,3.43,7.3245,0.018055,0.00042895,0.48,0.79,1.4,61.7
0.0060484,0.0017952,0.02432,0.01623,1.2294,-0.1,0.00043171,40.2,0.0039761,0.0059791,-0.011536,0.00017398,3.47,7.2779,0.014363,0.0003216,0.44,0.76,1.38,63.6
0.005993,0.013734,0.0098283,0.0056656,0.0114,-0.2,0.002879,40.3,0,-0.0029895,-8.1169e-06,-0.00063942,3.5,7.291,0.00971,0.0001429,0.34,0.7,1.35,59.9
0.0035339,0.0057099,-0.001258,0.0028191,-0.1493,0.1,0.0022354,40.4,0.0039604,0,0.014057,0.0012771,3.5,7.346,-0.0059642,-0.0018593,0.33,0.67,1.35,64.7
0.0054352,0.0073331,0.019991,0.0065505,0.412,-0.3,0.0033096,40.3,0.0039448,0,-0.011331,-0.00011781,3.42,7.3537,0.036466,-0.0016118,0.3,0.77,1.41,69.9
0.0055681,0.0060016,-0.020194,0.0065113,0.2495,0.1,0.0035375,40.4,0.0039293,0.0029806,-0.0027971,-0.00046467,3.5,7.3582,-0.014768,-0.0011118,0.24,0.69,1.32,68
0.0041486,-0.0042111,0.027182,0.0036979,0.0889,0.1,0.0048331,40.3,0.0039139,-0.0029806,0.01371,0.00069327,3.45,7.2828,0.017049,-0.001149,0.39,0.75,1.37,63.3
0.00053079,0.0065379,-0.013865,-0.013945,-1.5742,0,-0.0018692,40.3,-0.0078432,0,0.020954,-0.00086843,3.36,7.3291,0.017117,3.5927e-05,0.5,0.83,1.45,58.9
0.0067223,-0.0091559,-0.0097569,0.030432,2.2232,-0.3,0.0072027,40.6,0.0039293,0,-0.029594,0.00074985,3.52,7.3038,0.0069294,0.00046693,0.39,0.63,1.29,60.7
0.0098616,0.009657,0.045931,0.011737,1.1541,0.2,0.0034221,40.7,0.0078125,0,-0.013065,5.5692e-05,3.85,7.3025,-0.017474,0.0020806,0.17,0.33,0.96,64.4
0.0062476,0.0070803,-0.010364,0.010714,0.5961,-0.1,0.0027058,40.8,0,0,0.0052219,-0.00034728,3.9,7.216,0.025401,0.00025081,0.04,0.29,0.9,62.3
0.00058688,0.015839,0.0034958,0.0061967,0.124,0.2,0.0036521,40.7,0.011606,0.0029718,-0.0026212,-0.00069121,3.98,7.2675,0.0072887,0.0013604,0.05,0.23,0.8,63.2
0.0047839,0.0030669,0.017521,0.013154,0.5543,-0.4,0.0033889,40.8,0.0038388,-0.0029718,0.0052425,0.00091938,4.05,7.2605,0.00092177,-0.00096644,0.02,0.17,0.74,68.7
0.0041324,0.0070756,0.01538,0.0043463,0.0099,0.1,0.0042574,40.7,-0.0038388,0.0088627,0.0077955,0.0002277,4.09,7.271,0.013044,0.0013599,-0.05,0.11,0.71,59.8
0.0054927,-0.00092582,-0.016789,0.0077736,0.1626,-0.2,0.0038427,40.8,0.0076629,-0.0059258,0.012632,0.00068457,4.1,7.2984,0.014782,0.00032181,-0.07,0.11,0.71,60.2
0.0028902,-0.0083712,0.010121,0.0077168,0.0088,0,0.0032843,40.6,0.0038095,-8.5999e-06,-0.017998,0.00067999,4.05,7.3052,-0.048656,-0.0017175,-0.05,0.17,0.81,57.4
0.0066982,0.012465,0.018008,0.0093501,0.8392,-0.2,0.004521,40.7,-0.0038095,-0.0058565,-0.012636,-0.0021728,4.09,7.3324,-0.0015299,-0.00046567,-0.11,0.11,0.79,56.6
0.0041782,0.007309,-0.014295,0.0042216,-0.4466,0,0.0043047,40.6,0.0076046,0.0058565,0.0075854,-0.00051347,4.12,7.2668,0.018437,-7.1661e-05,-0.05,0.13,0.76,56
0.024199,0.016607,0.007306,0.0025226,-0.2922,-0.1,0.00427,40.7,0.0037807,-8.5497e-06,0.0050633,0.00022789,4.02,7.3011,0.032868,0.0021119,0.19,0.28,0.9,63.6
-0.0043347,0.013843,0.015229,0.010033,0.2307,-0.1,0.0037173,40.7,0.0037665,-8.4999e-06,-0.010127,-0.00011412,4.08,7.2807,0.022239,0.0022858,0.22,0.27,0.85,62
